b'1.0',b'624.0',b'18.32779409430192',b'-65.66680775562307',b'4450.891237148967',b''
b'1.0',b'627.0',b'18.32772734216842',b'-65.66680567433013',b'4473.086427578275',b''
b'1.0',b'630.0',b'18.327660459716164',b'-65.66680134469237',b'4495.290204128814',b''
b'1.0',b'633.0',b'18.327593515669193',b'-65.66679475483105',b'4517.502566800582',b''
b'1.0',b'636.0',b'18.327526578825708',b'-65.66678589975662',b'4539.723515593579',b''
b'1.0',b'639.0',b'18.32745971743268',b'-65.66677478133589',b'4561.9530505078055',b''
b'1.0',b'642.0',b'18.327392998576755',b'-65.66676140815589',b'4584.191171543262',b''
b'1.0',b'645.0',b'18.327326487606317',b'-65.66674579529051',b'4606.437878699948',b''
b'1.0',b'648.0',b'18.327260247598034',b'-65.66672796397799',b'4628.693171977862',b''
b'1.0',b'651.0',b'18.327194338879078',b'-65.66670794122096',b'4650.957051377007',b''
b'1.0',b'654.0',b'18.327128818613733',b'-65.66668575932223',b'4673.229516897381',b''
b'1.0',b'657.0',b'18.327063740460257',b'-65.66666145537081',b'4695.510568538984',b''
b'1.0',b'660.0',b'18.326999154301106',b'-65.66663507069326',b'4717.8002063018175',b''
b'1.0',b'663.0',b'18.32693510604698',b'-65.6666066502854',b'4740.098430185879',b''
b'1.0',b'666.0',b'18.326871637512607',b'-65.6665762422381',b'4762.405240191171',b''
b'1.0',b'669.0',b'18.32680878636024',b'-65.6665438971701',b'4784.720636317692',b''
b'1.0',b'672.0',b'18.32674658610518',b'-65.66650966767884',b'4807.044618565443',b''
b'1.0',b'675.0',b'18.32668506617644',b'-65.66647360781822',b'4829.377186934423',b''
b'1.0',b'678.0',b'18.32662425202495',b'-65.66643577261075',b'4851.718341424632',b''
b'1.0',b'681.0',b'18.326564165271392',b'-65.66639621759906',b'4874.068082036071',b''
b'1.0',b'684.0',b'18.326504823885834',b'-65.66635499844018',b'4896.42640876874',b''
b'1.0',b'687.0',b'18.32644624239152',b'-65.6663121705444',b'4918.793321622637',b''
b'1.0',b'690.0',b'18.326388432085853',b'-65.66626778875894',b'4941.168820597764',b''
b'1.0',b'693.0',b'18.326331401272206',b'-65.66622190709553',b'4963.552905694121',b''
b'1.0',b'696.0',b'18.326275155497015',b'-65.66617457850022',b'4985.945576911707',b''
b'1.0',b'699.0',b'18.32621969778736',b'-65.66612585466282',b'5008.346834250523',b''
b'1.0',b'702.0',b'18.326165028885114',b'-65.66607578586311',b'5030.756677710568',b''
b'1.0',b'705.0',b'18.3261111474745',b'-65.66602442085046',b'5053.175107291842',b''
b'1.0',b'708.0',b'18.326058050400505',b'-65.6659718067535',b'5075.602122994346',b''
b'1.0',b'711.0',b'18.32600573287644',b'-65.66591798901649',b'5098.037724818079',b''
b'1.0',b'714.0',b'18.325954189095516',b'-65.66586301074224',b'5120.494071540271',b''
b'1.0',b'717.0',b'18.325903411858178',b'-65.66580691353681',b'5142.967465933637',b''
b'1.0',b'720.0',b'18.325853392617784',b'-65.66574973765219',b'5165.450438592775',b''
b'1.0',b'723.0',b'18.32580412189454',b'-65.66569152160395',b'5187.9429895176845',b''
b'1.0',b'726.0',b'18.325755589418048',b'-65.66563230219431',b'5210.445118708366',b''
b'1.0',b'729.0',b'18.325707784256966',b'-65.66557211454499',b'5232.956826164819',b''
b'1.0',b'732.0',b'18.325660694936342',b'-65.6655109921379',b'5255.478111887044',b''
b'1.0',b'735.0',b'18.325614309543194',b'-65.66544896686182',b'5278.00897587504',b''
b'1.0',b'738.0',b'18.325568615821133',b'-65.66538606906389',b'5300.549418128809',b''
b'1.0',b'741.0',b'18.325523601254694',b'-65.66532232760422',b'5323.099438648349',b''
b'1.0',b'744.0',b'18.32547925314416',b'-65.66525776991286',b'5345.65903743366',b''
b'1.0',b'747.0',b'18.325435558671668',b'-65.665192422048',b'5368.228214484744',b''
b'1.0',b'750.0',b'18.32539250495929',b'-65.66512630875474',b'5390.806969801599',b''
b'1.0',b'753.0',b'18.325350079119858',b'-65.66505945352375',b'5413.395303384226',b''
b'1.0',b'756.0',b'18.32530826830114',b'-65.66499187864933',b'5435.993215232625',b''
b'1.0',b'759.0',b'18.3252670597241',b'-65.66492360528642',b'5458.600705346795',b''
b'1.0',b'762.0',b'18.325226440715745',b'-65.66485465350631',b'5481.2177737267375',b''
b'1.0',b'765.0',b'18.325186398737195',b'-65.66478504235073',b'5503.844420372451',b''
b'1.0',b'768.0',b'18.32514692140743',b'-65.66471478988413',b'5526.480645283937',b''
b'1.0',b'771.0',b'18.325107996523247',b'-65.6646439132441',b'5549.126448461194',b''
b'1.0',b'774.0',b'18.325069612075755',b'-65.6645724286898',b'5571.781829904223',b''
b'1.0',b'777.0',b'18.325031756263925',b'-65.6645003516482',b'5594.4467896130245',b''
b'1.0',b'780.0',b'18.32499441750544',b'-65.66442769675855',b'5617.121327587596',b''
b'1.0',b'783.0',b'18.324957584445233',b'-65.6643544779144',b'5639.8054438279405',b''
b'1.0',b'786.0',b'18.324921245961956',b'-65.6642807083039',b'5662.499138334057',b''
b'1.0',b'789.0',b'18.324885391172668',b'-65.66420640044792',b'5685.2024111059445',b''
b'1.0',b'792.0',b'18.324850009435956',b'-65.6641315662363',b'5707.915262143604',b''
b'1.0',b'795.0',b'18.324815090353695',b'-65.66405621696211',b'5730.637691447036',b''
b'1.0',b'798.0',b'18.324780623771648',b'-65.66398036335423',b'5753.369699016238',b''
b'1.0',b'801.0',b'18.324746599779036',b'-65.663904015608',b'5776.111284851213',b''
b'1.0',b'804.0',b'18.32471300870726',b'-65.66382718341436',b'5798.86244895196',b''
b'1.0',b'807.0',b'18.324679841127868',b'-65.66374987598724',b'5821.623191318477',b''
b'1.0',b'810.0',b'18.324646862078712',b'-65.66367180478713',b'5844.393511950768',b''
b'1.0',b'813.0',b'18.32461358835021',b'-65.66359233064279',b'5867.173410848829',b''
b'1.0',b'816.0',b'18.324580028429544',b'-65.66351144976811',b'5889.962888012662',b''
b'1.0',b'819.0',b'18.324546190838095',b'-65.66342915844984',b'5912.761943442268',b''
b'1.0',b'822.0',b'18.324512084131005',b'-65.6633454530137',b'5935.570577137644',b''
b'1.0',b'825.0',b'18.32447771689669',b'-65.66326032982485',b'5958.388789098793',b''
b'1.0',b'828.0',b'18.32444309775639',b'-65.66317378528828',b'5981.216579325713',b''
b'1.0',b'831.0',b'18.32440823537359',b'-65.6630858159085',b'6004.052998803993',b''
b'1.0',b'834.0',b'18.324373138462867',b'-65.6629964183575',b'6026.896026335242',b''
b'1.0',b'837.0',b'18.32433781574474',b'-65.66290558920716',b'6049.7479322252575',b''
b'1.0',b'840.0',b'18.32430227596974',b'-65.66281332507113',b'6072.608716474042',b''
b'1.0',b'843.0',b'18.324266527917917',b'-65.6627196226052',b'6095.4783790815945',b''
b'1.0',b'846.0',b'18.32423058039831',b'-65.66262447850767',b'6118.356920047914',b''
b'1.0',b'849.0',b'18.32419444224844',b'-65.66252788951982',b'6141.244339373002',b''
b'1.0',b'852.0',b'18.324158122333756',b'-65.6624298524262',b'6164.140637056858',b''
b'1.0',b'855.0',b'18.3241216295471',b'-65.66233036405505',b'6187.045813099482',b''
b'1.0',b'858.0',b'18.324084972808187',b'-65.66222942127867',b'6209.959867500874',b''
b'1.0',b'861.0',b'18.32404816106391',b'-65.6621270210224',b'6232.882663981912',b''
b'1.0',b'864.0',b'18.324011203286638',b'-65.66202316025526',b'6255.8142207618375',b''
b'1.0',b'867.0',b'18.32397410847335',b'-65.66191783598661',b'6278.754613131228',b''
b'1.0',b'870.0',b'18.323936885645587',b'-65.66181104527126',b'6301.703841090084',b''
b'1.0',b'873.0',b'18.323899543848864',b'-65.66170278520987',b'6324.661904638406',b''
b'1.0',b'876.0',b'18.32386209215211',b'-65.66159305294916',b'6347.628803776192',b''
b'1.0',b'879.0',b'18.323824539647063',b'-65.66148184568235',b'6370.604538503445',b''
b'1.0',b'882.0',b'18.32378689544769',b'-65.6613691606494',b'6393.589108820162',b''
b'1.0',b'885.0',b'18.323749168689577',b'-65.66125499513736',b'6416.582514726345',b''
b'1.0',b'888.0',b'18.323711368529338',b'-65.66113934648061',b'6439.584756221992',b''
b'1.0',b'891.0',b'18.323673504140547',b'-65.66102221197482',b'6462.597173073457',b''
b'1.0',b'894.0',b'18.323635584720446',b'-65.66090358903031',b'6485.618727132689',b''
